# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo    Distinct/Sub
  47.0568    11.3195   36.4978   -357.54     100.61      -165.9      454.23       366.0         0.023459    68713    0     
  46.7478    8.7963    39.4404   -122.33     57.15       36.49       566.84       401.4         0.093648    69590    0     
  13.3587    37.4811   36.0056   -511.22     -241.28     -436.1      493.53       391.7         0.024245    69868    0     
  33.7474    31.4578   35.2074   -59.98      187.88      -248.53     378.33       316.4         0.021994    70737    0     
  14.1643    26.2891   33.1582   -175.27     363.99      -228.47     442.44       362.2         0.018651    71095    0     
  13.9315    26.1843   34.6093   -339.01     152.9       -483.46     495.11       330.7         0.1702      72532    0     
  49.0763    49.4949   42.4948   -493.52     291.2       261.56      651.25       437.0         0.1154      75351    0     
  42.0643    43.6575   39.9219   23.52       753.2       -170.44     467.57       314.2         0.018874    76132    0     
  31.6184    46.8337   38.9657   233.02      244.0       -293.01     460.5        340.6         0.040057    77061    0     
  13.7168    25.4121   37.6678   99.69       57.48       -340.07     622.59       469.7         0.017779    77720    0     
  6.4038     34.6025   34.1032   179.7       -62.36      -382.22     620.57       439.2         0.038064    77849    0     
  46.2442    12.3655   35.7402   -104.72     -104.37     -434.05     479.99       372.1         0.048026    78034    0     
  15.3823    41.0936   35.8511   98.7        -108.59     -286.9      473.4        328.5         0.1626      78289    0     
  35.62      9.3006    40.6199   191.55      143.44      -191.37     590.48       432.1         0.023017    78369    0     
  46.9449    6.1327    41.9772   -424.22     213.19      -47.99      924.38       651.7         0.091375    82066    0     
  39.2349    6.1746    44.1758   134.81      203.21      -188.09     632.63       467.3         0.038274    82487    0     
  10.4314    32.2343   34.9217   112.45      475.85      -824.86     874.23       620.4         0.028028    83158    0     
  12.9093    36.381    35.4376   -38.16      62.34       -422.45     823.81       645.4         0.039623    83190    0     
  46.0697    49.8485   41.3768   101.89      -348.15     -189.0      548.38       410.2         0.075803    83273    0     
  16.9918    44.9281   38.6486   -153.54     173.56      -533.7      519.17       412.4         0.021445    85812    0     
  30.2225    15.8073   43.0441   290.21      -6.56       -248.29     423.86       326.8         0.058399    85978    0     
  38.3502    32.2473   45.3062   169.1       274.7       -0.97       451.58       301.0         0.1118      86105    0     
  36.3106    17.409    48.7102   275.28      245.89      41.4        750.07       565.4         0.018224    87294    0     
  15.0378    23.3683   40.5598   -163.24     290.28      -540.87     868.83       656.5         0.030631    87337    0     
  15.6754    48.2505   41.1846   136.7       110.0       -430.42     419.88       301.7         0.1086      88019    0     
  4.9379     10.5034   45.8803   -276.45     254.63      -195.0      393.07       304.0         0.014091    88985    0     
  43.5869    4.254     46.4459   -201.07     124.41      -298.42     705.05       480.1         0.052258    89852    0     
  42.2089    2.0502    49.1048   295.79      120.68      -231.18     499.23       392.7         0.027087    92994    0     
  41.2656    5.4427    47.1829   207.88      -303.23     -332.02     530.06       383.4         0.067194    93027    0     
  37.9513    32.2993   46.255    193.14      184.76      -342.25     549.61       442.6         0.022838    93236    0     
  3.62       15.4003   48.1172   -135.73     37.91       -270.46     436.59       351.2         0.0099656   95384    0     
  27.7352    14.4717   1.8301    87.39       1.64        373.58      438.47       334.9         0.068745    99859    0     
  26.6197    35.0449   4.366     -146.04     -35.52      430.85      453.49       320.8         0.187       102089   0     
  12.0036    48.6141   4.2572    -103.16     315.23      314.79      430.46       313.3         0.053967    102728   0     
  29.0439    34.4012   4.0127    -154.97     211.71      206.57      516.06       371.7         0.031555    103323   0     
  80.5778    40.4351   3.4005    -85.25      -24.22      -61.82      806.34       624.1         0.025271    104297   0     
  50.8453    17.546    0.9088    -258.8      291.05      -74.93      558.29       459.5         0.031282    104453   0     
  68.2681    38.974    4.3245    -453.89     -516.27     93.78       694.28       480.4         0.1099      105305   0     
  58.0976    20.657    4.2906    -451.95     475.87      -27.05      456.34       312.9         0.1098      106615   0     
  85.9048    24.0622   1.109     242.05      366.44      2.16        545.22       419.2         0.023877    106641   0     
  65.8099    35.2304   2.7497    -892.92     786.41      584.46      455.42       324.7         0.024142    107132   0     
  70.4725    34.0222   1.8091    -506.09     96.99       140.77      568.48       384.4         0.063363    107144   0     
  96.642     40.875    4.9444    75.67       -112.79     123.43      530.15       365.4         0.1167      108825   0     
  59.7226    42.8118   4.4534    164.04      -698.53     293.98      502.48       364.7         0.051726    108898   0     
  61.5041    44.6349   4.14      -311.84     -949.25     66.07       479.57       388.9         0.0071033   110161   0     
  51.4188    40.3941   6.9783    174.56      -222.87     150.95      530.58       384.8         0.01665     111753   0     
  90.6871    22.6401   4.8312    475.29      153.38      101.33      463.24       330.5         0.039158    112020   0     
  56.9895    39.4339   5.8248    622.75      -514.11     88.36       708.57       516.5         0.019053    113766   0     
  97.1954    20.5702   6.5584    516.0       387.47      133.48      484.24       340.5         0.069392    113966   0     
  61.7565    42.5598   5.2904    -295.3      -563.93     -218.26     556.32       394.6         0.1225      114643   0     
  88.1671    46.57     5.1363    -46.65      -405.53     -82.26      386.75       307.2         0.037648    114660   0     
  73.2744    4.8638    8.0631    -105.98     294.71      102.74      400.22       309.9         0.058992    116433   0     
  57.6279    20.9045   9.8052    -171.8      356.53      163.26      754.93       537.3         0.081913    116980   0     
  58.0265    39.5663   5.3533    30.91       -681.44     -82.54      438.4        469.6         0.03256     117207   0     
  83.8504    44.4271   6.488     -99.24      -233.13     -283.02     525.53       382.9         0.0503      117231   0     
  59.9405    25.867    7.7216    -151.8      274.65      30.07       584.86       440.8         0.05272     117918   0     
  58.8717    24.5853   8.3808    -93.43      210.47      136.13      451.37       315.4         0.1379      118333   0     
  65.4056    34.8934   1.862     -984.27     209.71      -159.42     411.94       314.4         0.022399    118862   0     
  92.0576    41.1025   9.8885    59.31       -37.53      25.47       441.69       314.8         0.1015      118927   0     
  59.281     40.2585   5.432     -300.17     -714.64     -333.85     472.01       356.1         0.013966    119406   0     
  88.6607    39.4434   8.0968    201.16      218.34      -103.57     405.59       314.9         0.013687    121650   0     
  69.3235    49.9454   8.3841    -43.51      -365.44     -119.27     389.62       303.6         0.08063     122268   0     
  77.6692    33.91     6.4376    -239.27     157.99      -260.35     415.01       310.9         0.054098    123600   0     
  57.1712    37.5988   6.4263    413.34      341.35      -532.81     434.56       353.5         0.010782    124094   0     
  89.4284    41.2766   9.5194    255.23      77.66       -155.84     446.3        334.0         0.041909    128297   0     
  90.0102    41.6595   10.6067   156.87      -308.9      -299.56     380.0        304.2         0.039097    128808   0     
  59.4062    20.1162   13.8975   -345.48     133.56      97.83       539.13       393.2         0.1486      129916   0     
  78.8248    31.1531   10.6138   -120.99     248.53      -278.9      474.01       365.8         0.011763    130394   0     
  58.6092    37.2767   9.2866    -319.52     159.59      -612.16     434.05       325.7         0.082333    130859   0     
  97.729     20.9264   14.8842   431.7       703.53      97.97       170.86       327.8         0.023231    131505   0     
  98.1508    42.7985   14.7306   286.0       -350.06     -250.17     622.81       469.6         0.041686    132204   0     
  54.6175    37.1173   11.6123   -17.72      -59.7       -69.47      722.0        554.9         0.048375    133462   0     
  56.7864    19.2926   14.626    -75.61      262.9       -207.88     753.02       561.7         0.02303     133709   0     
