# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  6.8901     31.8512   29.8976   112.39      -38.11      -410.97     158.46       127.5         0.060003    58995.0     59480.0       
  45.4891    46.5602   36.2205   -685.87     571.31      430.68      257.07       196.0         0.1989      62483.0     60401.0       
  13.637     26.8634   33.1124   -325.88     199.14      -764.1      236.84       123.1         0.035844    70616.0     61479.0       
  36.6623    13.5617   31.9952   10.83       232.57      -359.68     187.48       133.3         0.034083    59293.0     62240.0       
  45.9448    12.4725   34.8159   98.8        -153.45     -59.14      211.08       316.1         0.139       71691.0     64375.0       
  33.6795    31.8209   34.7051   50.81       465.91      -763.15     75.922       80.55         0.1013      69109.0     64948.0       
  46.4099    11.5536   36.2046   238.69      614.15      -352.58     226.77       218.8         0.056676    63466.0     65654.0       
  46.3817    9.1037    39.1872   -286.98     -225.2      253.32      308.88       188.4         0.046607    65621.0     66900.0       
  15.2416    40.7643   35.1755   -399.51     -117.19     -228.21     109.07       205.9         0.04111     62073.0     68017.0       
  13.4665    26.7149   33.5363   -176.91     237.05      -313.29     87.327       197.3         0.1241      67457.0     68667.0       
  35.9618    9.4616    40.4227   -511.4      400.89      -234.97     135.23       89.07         0.01897     68536.0     69653.0       
  31.9072    47.3276   38.4981   319.15      341.88      -510.3      158.33       89.34         0.034979    76877.0     71126.0       
  46.1029    6.7447    42.4691   -62.59      139.34      211.89      304.28       200.0         0.013       77367.0     73900.0       
  13.8152    25.588    37.0605   -280.83     669.7       -148.01     142.28       156.9         0.02261     72487.0     74414.0       
  10.5387    33.0714   33.9302   158.61      391.05      -637.16     357.7        144.2         0.048272    66688.0     74500.0       
  6.7141     34.4109   33.2123   1186.89     -37.81      -350.95     135.72       203.2         0.016897    65892.0     74534.0       
  45.8948    6.1302    43.2701   -204.99     513.28      -299.73     100.47       251.3         0.1194      70416.0     74631.0       
  42.3312    45.0637   39.3815   348.6       412.47      -216.17     88.026       288.8         0.037481    69896.0     76832.0       
  16.714     45.1326   37.5447   -464.53     -307.46     -706.63     32.046       94.63         0.039127    82561.0     77683.0       
  39.6012    6.449     43.8721   831.24      -361.83     160.5       56.759       182.2         0.030536    80157.0     77779.0       
  34.1525    47.7266   38.9941   144.78      236.45      -221.18     177.32       206.1         0.1805      71564.0     78460.0       
  15.2007    23.7931   39.0909   69.15       136.05      141.42      285.85       241.9         0.020113    80334.0     79127.0       
  30.3162    16.3135   42.2289   286.55      -101.32     -31.49      107.79       246.8         0.02242     79052.0     79849.0       
  36.0455    17.31     48.2334   203.84      188.16      -33.21      134.97       192.0         0.032858    91399.0     81107.0       
  15.8999    48.4911   40.2281   -0.93       175.8       -404.0      142.65       180.4         0.1601      80507.0     81376.0       
  43.7673    4.28      45.7271   -131.04     27.75       -341.39     464.62       235.3         0.195       85200.0     82646.0       
  41.7992    5.5822    46.7423   214.83      19.57       -121.07     277.98       184.3         0.1539      87515.0     84768.0       
  37.8869    32.7941   45.1223   13.86       195.07      112.23      313.45       179.5         0.047486    82439.0     86997.0       
  43.0403    2.1443    48.4154   418.35      -111.92     169.92      275.88       189.4         0.030662    90931.0     88182.0       
  37.4553    13.9868   48.8364   6.59        25.22       -497.35     69.639       247.8         0.030624    91382.0     91534.0       
  26.9333    34.4511   0.5535    -56.95      -139.95     303.9       125.25       162.2         0.079597    93166.0     92320.0       
  36.6988    38.9994   2.0974    -272.55     -48.5       307.19      124.44       88.53         0.04342     93582.0     92843.0       
  26.2478    34.777    5.2852    -229.08     279.93      399.52      103.23       80.15         0.01624     1169.0      94724.0       
  27.8245    14.28     2.4507    61.34       268.31      866.47      95.37        255.0         0.021274    92918.0     95157.0       
  12.0041    49.143    4.9456    -455.51     420.32      84.9        77.024       120.6         0.032748    1574.0      95368.0       
  11.0958    40.3448   4.2958    -71.79      252.91      231.06      159.84       138.3         0.028929    96399.0     96720.0       
  87.3489    24.763    1.333     36.8        97.35       307.09      143.44       162.0         0.034113    180363.0    97563.0       
  86.3385    25.0405   0.5737    59.04       193.48      510.83      102.99       219.7         0.072402    179251.0    98453.0       
  80.1531    39.9781   2.8274    -17.08      -62.93      287.45      223.13       166.7         0.017663    100542.0    98865.0       
  96.7518    13.3749   1.1098    355.33      737.48      70.66       169.26       192.4         0.1679      100696.0    99311.0       
  50.2924    18.2914   0.5595    -417.31     166.28      -694.88     183.62       260.1         0.038263    102563.0    99360.0       
  76.0113    38.5127   2.8063    163.57      138.1       -19.52      67.374       236.6         0.022838    182508.0    100147.0      
  57.4308    21.6327   4.6657    -400.13     446.94      86.65       254.18       211.3         0.15        182136.0    100378.0      
  97.3203    40.842    5.6783    107.06      170.86      140.75      222.58       162.3         0.0051889   99499.0     100891.0      
  67.2888    37.985    3.8345    -122.78     -392.43     -24.33      238.83       275.4         0.030561    107173.0    100914.0      
  58.3549    37.9849   5.6658    956.47      -415.55     164.9       145.01       433.8         0.1304      109127.0    102059.0      
