# X(Mpch)  Y(Mpch)  Z(Mpch)  Vx(kms-1) Vy(kms-1) Vz(kms-1) Rvir(kpch) Vcirc(kms-1) Xoff      Nhalo       Distinct/Sub
  122.5998 142.0154 72.4668  -284.99   224.37    92.09     277.87     203.2        0.035914  4028573.0   4024625.0   
  233.3604 149.4155 63.1499  -76.02    -1004.11  -636.1    334.42     236.0        0.01742   4180450.0   4190351.0   
  204.13   142.2212 68.3878  658.31    1000.55   131.1     129.8      253.1        0.03236   4206250.0   4200229.0   
  223.6398 132.7063 66.5438  144.37    -49.73    -545.41   170.06     389.9        0.048177  4204940.0   4201930.0   
  216.0464 132.9498 74.9205  844.75    -243.02   -254.47   244.35     189.4        0.021637  4221824.0   4228295.0   
  203.9808 128.1751 80.8172  1538.21   308.36    -245.01   127.43     318.7        0.016683  4239666.0   4237129.0   
  42.2537  159.4248 59.9199  495.87    -512.3    -123.57   81.977     317.6        0.028867  4315514.0   4300594.0   
  29.8275  169.1878 61.6546  -61.04    -232.33   -37.42    95.273     354.7        0.033395  4302602.0   4320162.0   
  50.3348  169.5465 84.306   -510.4    -819.66   239.43    272.35     294.0        0.0063711 4504002.0   4370962.0   
  36.3123  196.5976 99.1056  1300.26   -183.11   -30.31    168.32     424.1        0.015257  4411796.0   4402262.0   
  8.6515   191.2892 97.8233  856.06    463.48    766.51    228.87     373.5        0.040867  4394247.0   4411282.0   
  38.6658  196.799  98.2699  -93.47    -318.04   -364.4    220.02     438.1        0.036308  4416265.0   4414013.0   
  25.492   191.4512 99.2398  794.69    -70.56    433.19    619.79     308.2        0.074295  4411338.0   4415536.0   
  68.9881  193.6569 66.4977  -317.09   -402.67   95.85     234.61     225.1        0.049859  4458548.0   4454271.0   
  50.1769  166.7241 84.7527  294.42    1219.29   876.61    363.35     515.7        0.025723  4485752.0   4492255.0   
  51.717   163.7974 94.0605  -501.93   763.12    -1673.99  117.01     416.8        0.1128    4535550.0   4524652.0   
  129.3807 198.2348 73.8396  -324.11   -344.41   452.35    168.98     224.7        0.027285  4588746.0   4582991.0   
  216.193  159.7324 69.73    97.63     552.76    -931.75   180.21     406.6        0.024014  4805863.0   4807104.0   
  78.283   235.7278 62.5642  -147.85   396.58    -480.05   236.2      255.0        0.020733  5023994.0   5011701.0   
  174.4746 235.4205 72.7904  81.3      1223.17   149.43    189.89     354.5        0.01164   5240579.0   5238048.0   
  188.3533 224.2797 95.7244  -260.83   -591.67   -242.09   186.54     269.9        0.041044  5277543.0   5294745.0   
  170.392  202.2715 100.0994 106.38    220.78    790.81    314.46     293.4        0.078594  7747998.0   5298674.0   
  222.8848 224.9843 50.6575  19.84     -400.28   -65.26    207.2      153.7        0.047869  5307935.0   5311011.0   
  236.5219 243.6044 66.4929  112.25    668.21    -187.96   179.09     322.2        0.064602  5342245.0   5353206.0   
  206.653  238.7415 93.2296  -568.62   -382.67   120.47    288.61     293.1        0.045954  5397776.0   5393194.0   
  7.4734   34.0105  144.8843 -333.43   1231.38   529.65    211.89     180.9        0.017831  5498837.0   5509309.0   
  75.2998  8.1189   114.2165 746.94    428.32    -161.91   222.5      364.3        0.040377  5566534.0   5564801.0   
  221.3803 16.0244  145.3719 172.15    -33.5     387.84    87.789     300.6        0.053246  5942272.0   5941278.0   
  138.388  62.77    115.6062 481.3     44.83     550.13    299.81     466.8        0.02188   6190168.0   6188457.0   
  124.6445 51.7219  117.5395 -659.94   320.42    -36.29    291.26     308.3        0.053148  6214585.0   6208100.0   
  140.7281 82.6775  138.1452 -709.76   -174.39   272.27    191.51     456.5        0.034511  6247561.0   6258278.0   
  173.0027 62.3292  108.4218 -562.0    -473.26   -676.42   202.86     163.3        0.014602  6295384.0   6294307.0   
  169.5754 72.513   138.1491 -341.11   -996.35   168.8     157.35     475.7        0.033816  6373058.0   6379064.0   
  202.6037 53.1322  133.2822 64.02     -111.59   352.96    259.59     500.9        0.083937  6454202.0   6456892.0   
  95.0992  102.2354 128.791  297.36    219.67    -189.62   209.73     404.5        0.018521  6608176.0   6613520.0   
  69.9541  122.1955 135.3116 76.54     -424.52   -86.92    263.41     184.5        0.041143  6632488.0   6632575.0   
  116.55   123.5264 114.2302 230.17    -755.05   523.78    195.15     545.2        0.017134  6687430.0   6696406.0   
  115.3431 111.048  133.5287 -396.35   -493.61   224.29    275.81     448.3        0.028471  6732865.0   6731385.0   
  115.6322 107.1846 136.7539 -502.75   474.81    -785.74   287.12     418.5        0.1867    6752075.0   6746770.0   
  181.5197 119.5629 133.9723 524.99    -281.71   633.33    118.95     228.7        0.055979  6828788.0   6818111.0   
  33.1519  177.2881 100.9641 77.5      -649.59   505.97    318.76     663.0        0.019635  6960710.0   6971532.0   
  49.0347  162.0085 108.4005 -79.38    185.01    -372.9    382.99     294.2        0.023052  7009713.0   6997284.0   
  43.9794  194.3343 112.7139 -99.04    -690.44   -1486.43  302.28     388.0        0.060454  7014194.0   7007359.0   
  50.2596  197.1782 113.8206 -608.29   -849.98   196.52    166.56     313.4        0.036458  7110761.0   7111967.0   
  214.3421 152.4245 105.794  -197.05   893.31    -254.79   208.81     203.6        0.038324  7373871.0   7381119.0   
  29.7642  249.5307 121.1656 32.55     836.65    209.49    163.35     142.0        0.024058  7505283.0   7515888.0   
  148.6248 207.4495 145.7084 463.23    495.73    -143.54   121.9      383.9        0.1684    7733995.0   7730919.0   
  148.3392 207.8292 148.1246 30.46     8.3       384.78    72.776     354.2        0.023559  7743467.0   7745874.0   
  6.4544   39.6614  150.4151 441.59    164.21    992.15    31.228     123.7        0.025764  7979805.0   7979553.0   
  20.7626  32.5709  151.388  -621.71   -407.65   -153.07   305.03     366.9        0.05679   7988798.0   7980108.0   
  45.2563  43.0879  188.9783 103.48    728.46    387.98    186.92     381.6        0.050934  8066052.0   8069880.0   
  145.2677 26.3724  177.7666 -860.7    793.77    602.77    237.44     411.6        0.017917  8227670.0   8240564.0   
  133.9964 45.0159  180.4422 -339.02   -193.75   -715.66   84.461     412.6        0.026347  8250859.0   8248144.0   
  112.1243 12.5626  197.3535 735.08    419.7     517.58    222.19     277.4        0.03585   8278985.0   8275236.0   
  241.4382 24.0512  179.6633 -575.35   239.01    610.18    370.4      286.9        0.042177  8443614.0   8444198.0   
  6.2935   70.3616  166.6427 -0.51     -1265.41  -350.32   180.64     398.9        0.032871  8546044.0   8549970.0   
  58.4927  51.932   153.8931 -187.46   -610.56   -752.0    210.62     397.1        0.051289  8636081.0   8619461.0   
  125.0487 61.145   158.2647 193.18    575.46    231.79    201.93     497.2        0.0097695 8727126.0   8726025.0   
  137.828  55.6772  180.771  246.12    -22.6     -222.37   74.235     243.3        0.041785  8791787.0   8785126.0   
  143.8677 50.0337  186.1992 276.28    166.68    -471.29   234.85     426.4        0.017235  8803363.0   8811251.0   
  203.429  97.9361  151.1398 55.87     -78.63    651.03    144.63     305.5        0.188     8941082.0   8938795.0   
  204.6988 98.4562  177.0838 -744.38   1029.11   889.3     72.368     174.2        0.02447   9005081.0   9014635.0   
  238.1287 59.3157  186.375  -203.16   -34.29    66.91     25.702     191.5        0.063062  9037459.0   9036914.0   
  31.7305  136.7593 181.2617 -274.62   -699.47   1269.6    61.099     268.9        0.016826  9135341.0   9134739.0   
  44.5046  146.7207 187.4897 -113.89   -943.99   540.62    172.77     448.4        0.027505  9153705.0   9164913.0   
  30.2963  100.4311 198.73   64.9      302.2     495.86    189.33     183.1        0.1044    9177717.0   9170605.0   
  124.2327 105.0033 170.8335 78.56     -90.89    -1126.24  148.48     248.9        0.1709    9321427.0   9316525.0   
  162.9099 134.8794 185.4018 377.61    355.55    -508.04   144.79     296.5        0.022365  9475809.0   9462921.0   
  175.4562 129.8978 196.7051 1057.47   -957.75   263.85    121.36     371.1        0.013596  9502909.0   9496384.0   
  176.0046 128.814  198.8608 365.0     -184.37   -470.08   122.69     284.4        0.085443  9506224.0   9507330.0   
  236.6945 140.9736 164.9676 -48.72    342.79    -256.03   79.508     311.8        0.038318  9543890.0   9539294.0   
  227.7947 141.8135 166.2898 -189.36   713.9     709.26    200.12     283.2        0.133     9537707.0   9545452.0   
  100.2558 199.9598 167.9467 -604.15   -510.52   -600.14   165.33     348.0        0.062501  9844111.0   9838509.0   
  103.7565 189.7011 194.4414 48.8      -381.56   104.24    167.43     374.8        0.056534  9885534.0   9894489.0   
  159.9133 177.0227 187.515  202.53    82.82     -113.25   254.53     404.0        0.066092  1.0008406E7 9994444.0   
  230.8396 167.4805 194.0204 91.81     194.28    1358.8    355.58     237.9        0.044164  1.0123705E7 1.0117079E7 
  237.4955 158.0728 199.7492 83.39     -735.89   448.2     181.71     395.5        0.029037  1.0143883E7 1.014552E7  
  233.6308 170.7768 199.8525 -29.1     -26.85    -1319.15  113.34     341.5        0.066929  1.0148741E7 1.0147879E7 
  12.8092  208.8318 163.3969 -33.69    -370.7    -444.8    244.43     143.5        0.013472  1.0184837E7 1.0174546E7 
  2.1939   214.1079 169.747  376.98    -255.35   -32.29    274.72     585.6        0.065731  1.0216176E7 1.0201332E7 
  24.2439  209.558  172.0965 -223.3    714.49    130.73    225.49     366.8        0.092622  1.021132E7  1.0216721E7 
  48.6451  204.7906 180.1489 -563.81   615.46    -103.0    144.1      374.7        0.066948  1.0227946E7 1.022792E7  
  43.9766  208.2353 193.6121 897.67    278.47    100.22    310.96     311.4        0.072157  1.0268684E7 1.0271332E7 
  47.9149  212.0315 196.4656 -1052.01  -742.08   78.43     264.9      424.8        0.039204  1.0277345E7 1.0286166E7 
  61.9779  220.9791 163.9795 -664.81   148.7     477.91    259.06     412.4        0.1765    1.0316972E7 1.0328739E7 
  138.7729 221.9849 165.0184 203.67    271.02    272.26    282.91     201.1        0.113     1.0460623E7 1.0458373E7 
  100.108  200.2852 172.2631 333.5     140.04    1279.93   145.04     166.2        0.021122  1.047641E7  1.0470214E7 
  124.9299 223.3993 192.9795 -76.87    325.31    -503.23   185.43     379.5        0.043854  1.0521654E7 1.0519202E7 
  163.7248 222.9771 171.0441 -187.87   640.81    645.04    264.84     312.0        0.042989  1.0584875E7 1.0577508E7 
  222.3278 211.9251 161.1879 549.98    596.01    1295.07   98.979     211.3        0.086877  1.0660785E7 1.0671563E7 
  136.0464 36.819   227.0123 859.51    497.8     87.42     189.03     188.1        0.012678  1.0979136E7 1.0983883E7 
  114.4834 12.0342  225.0397 218.31    90.26     -205.66   278.89     295.8        0.1753    1.0999542E7 1.0993737E7 
  123.3295 31.1755  233.5654 -405.41   -1042.56  83.76     287.45     292.4        0.030806  1.1019492E7 1.0997978E7 
  149.6329 39.9649  243.3958 -1263.25  87.66     650.86    117.21     292.2        0.05584   1.1032817E7 1.1034755E7 
  193.5591 42.0461  205.7063 503.88    -601.24   433.41    179.58     285.3        0.020978  1.1052068E7 1.1050674E7 
  241.1728 45.587   229.7257 161.34    336.42    -187.76   257.67     377.6        0.055901  1.1212256E7 1.120109E7  
  46.1044  84.1932  201.0833 -105.32   -422.52   480.55    87.577     337.3        0.019302  1.1254632E7 1.12523E7   
  43.4409  74.3282  203.568  -730.7    170.57    611.94    390.03     283.8        0.1078    1.1251316E7 1.1262516E7 
  37.9953  75.0153  214.8631 405.15    317.62    143.41    277.26     249.5        0.020207  1.1283113E7 1.1287721E7 
  39.7065  80.8783  231.4585 513.12    1106.02   -462.74   142.98     208.6        0.031925  1.1341089E7 1.1334102E7 
  48.638   67.2501  239.6724 -182.16   106.06    -320.88   411.89     291.4        0.06758   1.1336471E7 1.1343961E7 
  104.1382 78.9688  203.017  -262.85   359.59    387.37    229.4      263.1        0.071797  1.1481311E7 1.1484419E7 
  129.8354 92.647   223.4925 -31.95    971.9     76.64     35.15      150.3        0.070036  1.1514927E7 1.1517848E7 
  104.7547 94.693   249.2476 -124.89   141.05    129.99    123.66     436.3        0.024926  1.1472644E7 1.1580668E7 
  215.9773 86.3906  205.2541 494.88    -558.66   -911.21   293.13     273.0        0.014052  1.1728373E7 1.1712775E7 
  233.3555 97.492   231.7508 -150.38   -711.12   628.44    241.11     334.7        0.017304  1.1788037E7 1.1797009E7 
  31.2826  119.5305 223.0911 -54.16    -514.97   -181.49   194.8      318.1        0.0086583 1.1896138E7 1.1888023E7 
  30.5466  121.6743 224.6103 256.34    -1064.0   835.65    275.38     262.7        0.018318  1.1891891E7 1.1896704E7 
  0.9876   102.5226 233.3313 -1234.14  -1.27     -386.95   316.25     339.3        0.0061393 1.1911875E7 1.1917016E7 
  93.1498  113.8468 219.0703 1012.58   -758.35   392.96    131.81     282.0        0.03304   1.199162E7  1.1990258E7 
  59.7427  113.7391 232.2516 -263.38   1010.26   -892.06   138.12     240.2        0.045984  1.2036109E7 1.2026895E7 
  128.9633 106.2779 221.6515 -397.21   -1227.56  -395.17   173.57     192.5        0.021     1.2095571E7 1.2098762E7 
  195.6742 147.4904 203.0121 407.74    -1274.81  -224.44   57.601     150.8        0.014091  1.2163295E7 1.2169998E7 
  178.7652 144.7333 232.8269 120.54    -19.92    1159.26   70.062     188.7        0.046961  1.2251149E7 1.2246452E7 
  185.746  118.4291 240.535  1175.69   -194.72   -47.76    248.98     355.4        0.047065  1.2255571E7 1.2261018E7 
  210.3175 136.3323 246.6204 973.91    -239.83   484.98    149.5      390.1        0.026266  1.2392463E7 1.2279138E7 
  213.1858 134.089  248.2963 184.28    993.63    -728.43   188.18     330.0        0.074983  1.2282227E7 1.2280833E7 
  207.3996 115.0784 207.4682 490.56    427.94    608.76    248.43     232.0        0.030894  1.2299521E7 1.2307342E7 
  200.872  127.013  204.845  130.74    92.34     -577.22   85.427     322.9        0.080585  1.2300278E7 1.2311494E7 
  224.2482 114.7818 225.1    178.69    -938.88   588.97    132.95     384.3        0.1003    1.2347018E7 1.2348017E7 
  214.4215 142.2462 242.6952 575.77    -865.88   705.15    162.39     320.6        0.019064  1.2381488E7 1.2390862E7 
  3.1751   156.2225 200.746  82.92     170.46    -279.57   120.97     248.7        0.04717   1.2405185E7 1.2411351E7 
  27.5608  198.707  210.5925 792.87    101.84    730.27    140.63     266.9        0.068521  1.2421366E7 1.242471E7  
  52.8336  184.1261 213.44   -132.61   711.43    -142.39   407.83     218.9        0.067833  1.2536002E7 1.254733E7  
  248.5407 193.0142 202.6805 -60.73    -916.32   145.29    267.81     404.3        0.059739  1.2809627E7 1.2819181E7 
  220.8481 152.516  217.9677 516.43    238.79    483.94    408.2      275.9        0.043579  1.2850959E7 1.2848211E7 
  224.5423 151.5218 217.6686 -358.95   -253.01   380.56    182.99     341.1        0.031608  1.2851523E7 1.2853293E7 
  211.3283 152.7582 221.1484 -43.01    -468.81   -157.23   328.18     214.3        0.019743  1.28504E7   1.28606E7   
  29.3797  210.1231 248.3187 79.53     173.77    -616.12   94.436     249.5        0.0074878 1.2920256E7 1.2918309E7 
  7.5797   214.494  207.5194 -402.2    19.44     579.11    216.57     247.1        0.04551   1.294251E7  1.2945895E7 
  20.2375  238.693  245.4011 -450.57   -72.39    165.75    142.97     299.9        0.055191  1.3029525E7 1.3029484E7 
  56.432   202.8796 208.6713 -936.43   78.81     -600.66   84.76      359.4        0.052662  1.3058062E7 1.305161E7  
  128.0346 246.167  222.8688 -350.62   18.09     553.31    76.986     297.3        0.04929   1.3176364E7 1.3178878E7 
  104.1734 205.5723 229.5268 -1074.01  178.91    -566.6    366.34     296.5        0.020806  1.3202621E7 1.3196234E7 
  166.1459 246.5804 202.7262 -1393.9   732.01    -548.37   119.08     232.3        0.041091  1.3235095E7 1.3236389E7 
  176.7212 240.8375 212.84   -1039.66  572.1     17.54     235.52     427.4        0.052583  1.3263378E7 1.3268761E7 
