# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  216.7192   237.1934   1.4868     443.43      599.41      522.12      176.28       299.9         0.0418      2167029.0   2165197.0     
  212.924    238.9714   3.658      1343.37     371.08      -864.83     237.27       433.9         0.022922    2167811.0   2168092.0     
  12.7592    36.7706    95.9274    615.83      -860.81     112.67      311.01       194.1         0.050703    2313331.0   2317271.0     
  56.3502    48.9558    77.5075    226.05      -166.71     -29.1       172.09       389.1         0.1972      2361012.0   2366552.0     
  81.9274    42.3801    80.0426    -132.69     411.35      -30.99      191.35       174.7         0.01987     2367783.0   2368274.0     
  80.034     45.4362    89.5101    223.49      -580.05     255.39      241.7        244.2         0.040211    2401979.0   2403256.0     
  117.2416   16.9001    54.448     464.32      -612.7      -234.71     125.94       465.0         0.011894    2418463.0   2423662.0     
  175.4494   49.2604    57.3925    1162.72     -145.68     -140.19     320.43       417.6         0.031653    2508075.0   2511375.0     
  153.3539   8.915      74.2235    546.1       -260.27     18.58       523.24       260.7         0.040785    2542246.0   2545602.0     
  161.4574   4.4165     76.1145    -814.87     1245.2      -74.42      291.35       285.0         0.03471     2553914.0   2546453.0     
  182.6445   44.402     76.8002    107.04      -632.18     -456.97     306.6        276.2         0.0089117   2550708.0   2556636.0     
  201.1769   28.1798    76.9447    991.47      814.97      972.41      18.228       184.6         0.029507    2639099.0   2636851.0     
  64.7432    50.42      79.0122    231.63      440.77      -19.23      244.02       432.5         0.019718    2815105.0   2823637.0     
  56.1446    87.6306    93.0158    336.65      -394.12     -658.62     90.309       307.3         0.016575    2852034.0   2839811.0     
  57.3158    61.6292    90.9514    228.03      393.13      -693.3      345.05       199.5         0.027432    2844591.0   2845516.0     
  184.7664   66.1055    51.7094    125.42      -1168.54    919.3       435.51       231.4         0.031708    2931229.0   2933600.0     
  191.9462   65.4274    85.1657    314.04      762.21      -1153.07    232.16       307.8         0.031465    2997519.0   3000180.0     
  176.9706   53.844     88.6942    422.75      475.81      -912.39     92.805       173.3         0.02508     3006090.0   3000485.0     
  201.8257   56.6006    62.5443    213.4       -774.63     -181.75     231.45       278.4         0.016044    3043438.0   3049571.0     
  238.6102   96.5723    60.8741    760.35      -196.37     -803.77     269.8        283.3         0.0353      3054049.0   3053495.0     
  24.6357    105.6977   51.1353    -196.87     -65.32      -142.51     166.55       419.3         0.03749     3125849.0   3127620.0     
  4.4984     104.76     53.7294    45.65       26.43       -337.76     189.82       435.6         0.095149    3142711.0   3133205.0     
  27.7015    128.8174   97.1835    851.52      883.59      -692.36     268.19       370.7         0.052082    3216574.0   3214522.0     
  62.9339    134.8124   68.4033    -1031.63    933.62      -349.97     167.91       359.9         0.01286     3245201.0   3256623.0     
  83.131     110.8134   85.4546    -1003.14    -267.34     -215.4      143.23       326.2         0.031779    3280183.0   3281802.0     
  96.9009    133.8185   87.6639    123.13      58.18       787.04      177.92       363.7         0.018225    3278720.0   3285628.0     
  98.4648    134.919    91.1897    -627.5      -190.7      -411.16     328.94       290.0         0.047459    3285636.0   3286001.0     
  122.4172   141.8171   73.5557    -538.41     635.17      -189.36     269.39       202.4         0.010729    3338661.0   3347283.0     
  100.0266   133.9949   93.9086    162.8       -378.46     210.0       134.85       316.2         0.021626    3377461.0   3384633.0     
  210.4339   139.4659   64.969     -498.29     -335.07     -1130.72    94.1         335.7         0.020571    3483135.0   3480939.0     
  233.4648   149.0834   62.7783    -390.55     -729.33     786.94      165.68       217.7         0.020622    3471184.0   3480961.0     
  207.0208   141.0743   67.8539    169.65      119.86      704.7       266.25       301.5         0.033364    3485544.0   3485069.0     
  223.166    132.3335   65.6346    1232.51     -158.34     -685.7      229.7        354.1         0.036901    3493881.0   3491833.0     
  215.3647   134.4854   72.8132    626.04      -387.15     -146.4      319.8        538.8         0.009339    3506609.0   3506539.0     
  205.6363   129.3328   79.0606    268.87      -351.22     668.52      194.9        534.6         0.0033033   3507048.0   3514874.0     
  249.0589   146.1644   83.6379    -458.92     -258.33     -12.75      189.24       367.9         0.054547    3534192.0   3520118.0     
  31.3655    168.3532   62.2025    109.14      -75.51      -48.28      262.92       236.5         0.014371    3574314.0   3573267.0     
  42.7581    159.8448   61.0673    -16.57      247.57      353.19      353.81       341.0         0.032313    3581219.0   3579728.0     
  35.7318    165.2839   62.7326    -101.55     -29.1       600.17      211.64       224.4         0.1398      3595496.0   3579790.0     
  49.8942    168.2558   85.583     -183.96     300.74      335.32      171.45       643.8         0.037777    3637985.0   3635506.0     
  39.953     174.2006   98.214     -42.49      -196.51     190.93      155.0        352.7         0.010931    3664694.0   3670988.0     
  10.1233    191.5253   97.8765    -598.02     255.56      161.28      292.42       292.7         0.0088492   3658313.0   3671034.0     
  37.4214    195.1946   98.6117    -717.53     -567.71     36.86       304.26       657.6         0.1364      3671444.0   3671080.0     
  25.0572    190.9388   98.798     1804.15     -420.68     662.92      347.21       432.6         0.028106    3672132.0   3673193.0     
  48.4556    163.7696   96.493     1127.76     829.24      -1247.56    191.77       428.5         0.026743    3673672.0   3677222.0     
  51.4694    152.3019   54.2033    -888.72     -101.47     867.85      218.98       468.1         0.020365    3682139.0   3687190.0     
  67.8426    192.9039   67.1745    -375.29     -492.11     -1219.75    106.38       295.8         0.01558     3719275.0   3710901.0     
  72.8001    195.1901   78.7183    -394.44     -874.96     -133.03     252.6        244.6         0.01887     3737447.0   3743653.0     
  51.4729    164.2732   92.8797    -1282.55    1772.72     562.89      219.7        569.9         0.020083    3754575.0   3762363.0     
  126.5525   176.389    57.0934    -175.82     -316.88     -107.4      154.38       468.7         0.052023    3795785.0   3786683.0     
  129.0893   198.5739   74.3417    472.3       7.05        204.67      396.71       249.7         0.026889    3813715.0   3815390.0     
  156.6686   175.0603   87.973     -237.37     1239.24     398.22      133.54       431.6         0.015167    3930631.0   3939661.0     
  217.198    159.9902   68.7443    936.65      -722.38     25.68       275.14       220.5         0.029719    4012610.0   4002923.0     
  235.2944   190.4942   84.709     277.9       72.01       877.97      96.124       285.5         0.023933    4023912.0   4027541.0     
  233.9932   191.3407   94.1531    97.1        -261.82     259.48      53.122       323.1         0.012933    4055621.0   4061713.0     
  5.0628     227.4213   70.5426    12.27       -317.0      -21.43      185.24       467.4         0.032633    4097983.0   4104205.0     
  79.6509    235.5112   64.5719    -228.07     150.54      -590.68     236.32       391.6         0.022772    4168793.0   4174074.0     
  174.1885   236.4984   73.2937    -363.7      1009.58     -214.26     171.62       379.4         0.0094911   4373706.0   4361100.0     
  171.4622   227.0901   75.4965    556.6       223.63      406.49      284.04       195.7         0.029804    4376197.0   4369263.0     
  166.2706   204.2435   88.2199    184.82      -522.97     148.08      84.512       367.3         0.077082    4382507.0   4389024.0     
