# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  26.1853    155.0144   9.4893     -545.64     299.98      627.82      110.56       344.1         0.020633    1253690.0   1251563.0     
  26.0072    183.6914   35.2763    386.03      -64.78      1031.93     233.37       247.7         0.026107    1273118.0   1283920.0     
  28.9939    185.6515   48.9079    6.79        -485.25     892.82      193.76       572.3         0.020407    1305836.0   1301526.0     
  66.6667    197.4865   38.7576    -1130.53    682.74      -107.56     144.18       307.0         0.021714    1375704.0   1364712.0     
  70.1516    178.8024   38.9747    44.53       556.22      898.69      129.06       313.6         0.021941    1380377.0   1372550.0     
  188.8627   164.9312   0.7565     325.03      -616.22     -1183.24    404.97       243.6         0.024353    1459784.0   1451465.0     
  153.0188   195.0018   5.9422     71.15       947.95      918.87      191.46       464.0         0.0077703   1449346.0   1458943.0     
  233.5775   186.0291   14.5457    791.02      -119.75     435.6       170.76       354.2         0.0070273   1522599.0   1521429.0     
  241.5658   150.6304   40.6631    -93.2       449.84      -756.11     169.83       466.0         0.017573    1571495.0   1555653.0     
  5.4936     202.7873   9.8858     -6.69       -584.66     559.32      238.27       430.7         0.0058201   1599355.0   1588953.0     
  6.132      237.4477   5.6928     -907.26     -72.76      716.33      140.32       249.2         0.047839    1580490.0   1589699.0     
  6.4285     200.4207   13.1365    342.01      -276.8      -586.02     105.63       490.8         0.079258    1606890.0   1616142.0     
  5.43       249.3162   21.6523    -79.05      711.85      331.61      86.397       413.3         0.076411    1633932.0   1619206.0     
  97.4227    222.2233   47.762     -858.89     333.44      -836.86     151.16       433.6         0.031573    1726881.0   1721907.0     
  142.3151   247.4108   17.7202    63.69       339.22      -536.12     215.18       190.2         0.018468    1734923.0   1742031.0     
  148.8035   203.9331   13.322     -87.05      -724.55     -372.55     269.74       251.6         0.014205    1741788.0   1747035.0     
