# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo     Distinct/Sub
  212.8728   216.8135   52.022     150.56      155.64      -45.49      924.65       727.8         0.045159    4418691   0     
  221.8494   225.6281   50.9299    41.53       97.43       126.38      1073.9       813.2         0.056704    4423626   0     
  236.5746   242.9629   66.2692    -12.14      -19.19      -74.33      1089.8       861.2         0.0043152   4456939   0     
  206.5832   239.8649   93.8512    -107.28     173.17      140.14      1119.1       842.9         0.021758    4488551   0     
  209.5515   247.1225   93.4814    93.91       92.43       41.77       949.53       715.7         0.045646    4492235   0     
  43.7267    7.1315     105.6403   2.74        -290.05     578.59      1143.5       762.3         0.085679    4509964   0     
  49.1168    37.9797    102.9036   250.33      175.92      511.23      1026.0       714.3         0.057292    4512320   0     
  30.2562    1.0563     121.4944   -9.03       260.51      181.05      1054.9       787.0         0.054997    4549954   0     
  7.4138     35.4676    145.693    219.49      365.54      397.22      1215.9       910.5         0.074097    4575795   0     
  74.2232    9.1407     114.3187   -790.22     533.65      93.3        692.41       720.7         0.051507    4633256   0     
  86.5972    27.9829    125.1463   -593.98     104.2       -105.49     1145.8       846.3         0.065335    4641886   0     
  66.0456    33.1243    136.832    42.51       -325.34     30.05       1081.0       787.8         0.033272    4676643   0     
  92.343     13.1844    140.7173   -174.09     273.91      43.33       955.79       754.9         0.025735    4677315   0     
  67.9399    31.2847    137.8602   -23.48      201.48      -321.95     1112.6       812.9         0.036873    4683702   0     
  177.5081   27.9144    109.0354   -34.34      -97.72      -39.36      950.83       712.9         0.067915    4796826   0     
  245.3504   37.9675    108.6842   233.19      130.48      284.86      1082.8       792.1         0.055841    4875112   0     
  221.954    16.0399    146.0224   117.59      -140.29     107.58      970.48       709.4         0.028852    4947295   0     
  139.4268   63.7895    117.2069   321.16      274.28      584.93      1209.9       857.4         0.025074    5153497   0     
  125.7718   52.8264    117.6363   131.51      358.17      -23.39      1032.5       818.9         0.013183    5167509   0     
  140.4952   67.1199    118.2139   32.09       -254.1      165.75      1162.0       812.6         0.1043      5169204   0     
  145.5154   89.0204    135.7798   -543.84     -437.6      396.04      1054.7       741.9         0.1206      5192917   0     
  139.3131   82.2927    138.0427   -379.81     68.79       -100.54     1294.4       981.7         0.087401    5212159   0     
  179.751    58.4708    101.5065   -18.82      -111.01     102.25      1174.5       832.1         0.1778      5237408   0     
  173.6108   61.6799    108.6894   229.9       -65.44      289.62      1085.7       772.5         0.047944    5250366   0     
  177.9153   58.206     108.2873   -339.51     240.54      -570.36     966.3        709.3         0.043348    5251551   0     
  172.9718   65.4331    111.8675   -104.73     -1050.74    -310.82     959.95       751.8         0.080767    5258034   0     
  150.2444   92.4758    131.8626   -289.1      -313.84     342.39      998.96       733.3         0.036516    5278106   0     
  169.1497   72.0894    137.8535   -158.82     -77.44      -81.6       1114.1       806.1         0.032639    5311217   0     
  202.6017   52.6586    134.4023   239.92      -71.55      500.29      1176.0       842.2         0.106       5375225   0     
  226.5423   50.3999    138.8382   219.09      -160.99     286.95      1042.4       791.5         0.029049    5377265   0     
  93.901     125.4918   130.7987   -81.57      171.1       203.05      1106.8       811.0         0.096927    5493123   0     
  95.8605    102.8761   128.6911   174.7       136.83      88.17       1014.9       778.9         0.035478    5496276   0     
  94.5889    121.3501   131.1049   416.35      618.52      -289.19     1110.6       733.5         0.1721      5510916   0     
  72.0802    122.421    134.4955   443.48      -88.31      -308.7      1215.7       912.4         0.036698    5514176   0     
  116.5652   122.436    115.2291   -122.48     230.02      247.16      1305.5       936.0         0.1037      5570544   0     
  115.8606   107.8796   135.8506   69.49       157.04      -187.94     1329.5       966.2         0.014444    5610228   0     
  182.4388   118.3899   136.015    247.43      -230.83     458.01      1056.5       819.1         0.014573    5671314   0     
  32.6439    177.9709   100.6189   42.72       595.74      176.28      1701.7       1307.0        0.062031    5788104   0     
  45.7272    192.1178   109.6186   -258.45     -259.79     -217.69     834.06       749.2         0.04852     5798550   0     
  48.0392    162.9862   106.5363   -286.27     415.2       -655.51     1043.4       794.8         0.028685    5814592   0     
  44.0437    192.8512   110.3922   261.3       -375.16     -574.3      1158.8       869.6         0.078935    5823911   0     
  48.3855    194.2589   112.145    -856.64     -811.77     -491.99     1049.4       708.2         0.178       5823984   0     
