# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo      Distinct/Sub  
  60.5032    24.8042   7.6643    53.31       -41.02      -28.62      424.65       104.6         0.1164      133575.0   144359.0      
  64.7376    36.9722   4.6279    -422.47     -92.54      -343.13     236.95       107.5         0.070287    146848.0   144501.0      
  63.8224    35.2306   3.4121    -94.77      -173.97     385.66      147.2        297.9         0.1923      124226.0   145684.0      
  60.0879    42.0973   6.4957    -44.39      -362.25     -295.77     62.735       106.3         0.174       140285.0   146923.0      
  50.9196    29.0215   12.1775   -209.66     363.1       -12.85      87.654       153.9         0.1271      146118.0   147987.0      
  71.2648    43.4761   7.3172    -249.47     -338.46     -269.3      174.54       217.2         0.1344      146928.0   149911.0      
  56.2555    36.7814   7.7616    515.44      277.64      140.49      256.54       92.86         0.065312    141201.0   150381.0      
  88.9482    41.1679   10.3709   328.6       15.5        -232.08     302.98       141.7         0.1955      148118.0   155000.0      
  60.2348    19.4266   13.7473   -573.81     -33.9       174.9       115.16       180.7         0.1197      150849.0   155875.0      
  78.9771    30.3004   11.3194   -101.88     262.95      -454.66     173.03       99.04         0.047398    153740.0   155955.0      
  59.1995    36.7085   11.002    71.57       216.49      -364.76     170.17       107.2         0.033195    155514.0   158602.0      
  96.4443    18.7024   14.8067   248.67      333.85      -222.58     189.14       175.5         0.074477    161591.0   158858.0      
  98.9438    41.7447   14.102    661.28      -561.51     -525.82     316.11       418.5         0.0090651   161928.0   159121.0      
  55.109     37.908    12.6914   -465.93     -39.67      155.74      178.62       218.7         0.044412    158600.0   159129.0      
  51.012     34.3299   14.1042   -158.47     477.47      -181.79     282.67       191.4         0.060787    161757.0   159556.0      
  97.4175    43.9633   15.2883   -148.33     -200.05     -255.33     279.01       149.1         0.045511    157171.0   159715.0      
  71.8929    12.1476   17.2862   -46.87      559.44      171.31      67.654       132.9         0.1431      161012.0   161547.0      
  57.047     18.5167   15.0808   -749.49     569.26      -352.09     66.683       258.8         0.035277    162175.0   162192.0      
  95.3346    20.1655   16.3079   279.28      209.31      -62.54      59.876       134.5         0.013188    161046.0   162753.0      
  61.595     14.2961   20.661    179.57      657.14      -245.25     201.08       228.2         0.092706    172856.0   163262.0      
  50.9029    37.8867   13.5266   -227.53     -424.55     22.35       214.85       147.8         0.028678    158644.0   164042.0      
  71.0602    12.7132   17.2768   -165.61     -143.74     217.26      120.18       270.7         0.037425    158855.0   167463.0      
  60.4977    37.8713   16.0524   -145.04     123.91      -384.32     68.253       172.0         0.174       172596.0   167774.0      
  62.3652    14.8888   20.2126   -489.76     128.2       586.52      93.029       101.8         0.055622    166915.0   168039.0      
  56.4625    36.8112   15.8107   -696.16     215.45      -30.92      90.321       168.0         0.03623     173607.0   169386.0      
  76.3592    48.1778   17.7482   110.64      -137.5      -313.79     66.151       112.4         0.083979    166255.0   172184.0      
  51.5777    49.6441   24.1455   -290.85     -107.52     29.84       43.902       162.8         0.057887    178430.0   175768.0      
  63.7221    1.2119    24.6722   -213.29     593.62      -273.66     200.71       90.44         0.1399      175788.0   177903.0      
  65.3422    11.0405   24.0044   -310.81     791.86      -156.88     13.108       134.3         0.1553      176944.0   178509.0      
