# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo      Distinct/Sub  
  36.6257    12.9598   32.3768   -392.46     189.3       -349.39     54.84        152.0         0.063148    69141.0    68707.0       
  47.1689    11.2319   36.6318   -257.24     110.16      -286.18     195.27       87.4          0.078432    74222.0    68713.0       
  46.9942    9.1148    39.077    -286.06     126.59      -135.73     175.87       190.9         0.0965      70498.0    69590.0       
  13.3313    37.7966   36.3369   -105.17     -446.27     -423.02     169.1        129.1         0.0061927   76128.0    69868.0       
  33.7491    31.4714   35.2075   -3.6        155.06      -269.0      13.584       76.65         0.1171      70733.0    70737.0       
  14.072     26.1202   33.1249   -221.17     235.57      78.92       195.28       99.28         0.060785    67916.0    71095.0       
  14.2324    26.16     34.3649   -304.89     185.84      -519.68     246.08       195.8         0.05025     73895.0    72532.0       
  49.1144    49.7643   42.1155   -1018.02    558.71      485.93      288.39       328.0         0.0296      76191.0    75351.0       
  41.7748    43.6715   39.9177   491.05      420.92      -243.29     81.154       191.4         0.1665      80720.0    76132.0       
  31.6553    46.903    38.7382   359.68      261.85      -113.05     240.3        100.8         0.080211    83235.0    77061.0       
  13.9926    25.6024   37.3954   339.87      -96.15      -459.83     338.55       151.1         0.040558    78897.0    77720.0       
  6.3714     34.7769   34.3005   924.47      25.57       -75.58      49.961       160.9         0.053218    72137.0    77849.0       
  46.2085    12.477    36.032    78.86       -145.66     -65.46      249.5        147.6         0.036338    70566.0    78034.0       
  15.2849    40.8854   35.9481   161.52      -100.36     -321.8      221.09       225.2         0.056123    73598.0    78289.0       
  35.6272    9.262     40.5854   -87.7       60.29       401.05      52.054       205.4         0.040216    77987.0    78369.0       
  46.6486    6.1602    41.9858   76.02       135.16      -63.35      279.03       349.6         0.1029      75006.0    82066.0       
  39.2059    6.1749    44.1573   427.56      -28.82      697.88      34.359       177.1         0.017584    78755.0    82487.0       
  10.4664    32.2872   34.9825   -184.23     225.6       -22.77      87.613       261.1         0.028832    67507.0    83158.0       
  12.9053    36.5204   35.5899   -356.91     558.36      331.75      204.9        162.0         0.019835    71736.0    83190.0       
  46.1008    49.8878   41.1759   -91.69      -129.0      -228.48     22.27        227.9         0.053784    78735.0    83273.0       
  16.912     44.8338   38.6683   -86.95      631.75      -271.25     96.468       153.5         0.058972    88443.0    85812.0       
  30.1803    15.788    42.9983   -86.03      383.34      -554.26     15.792       107.6         0.1027      89505.0    85978.0       
  38.4753    32.1901   45.547    -380.82     197.08      -343.23     250.93       204.6         0.09556     89207.0    86105.0       
  36.397     17.3958   48.6667   -389.22     -360.5      -530.48     97.59        319.6         0.017043    94305.0    87294.0       
  15.0445    23.3338   40.2637   -645.98     1122.19     -481.55     195.92       187.5         0.021984    94343.0    87337.0       
  15.7467    47.9163   41.2643   199.84      128.6       -565.5      258.42       128.0         0.04955     85842.0    88019.0       
  43.0664    4.2289    46.5232   325.29      -273.98     -267.03     343.2        286.6         0.021719    92591.0    89852.0       
  41.9943    2.0744    49.3385   409.08      311.62      -294.75     268.7        96.43         0.041275    95296.0    92994.0       
  41.267     5.5339    47.2824   227.79      -11.91      -6.28       134.83       235.7         0.078919    92114.0    93027.0       
  37.9609    32.2895   46.0807   -84.48      374.18      315.05      147.7        108.0         0.026359    86985.0    93236.0       
  3.6034     15.0373   48.2698   -217.76     161.96      -405.79     123.43       109.7         0.029397    93096.0    95384.0       
  27.9031    14.6483   1.796     -46.8       -164.15     106.06      245.99       199.0         0.099071    100251.0   99859.0       
  26.5255    34.8761   4.3351    -26.76      61.84       236.67      195.79       250.7         0.082433    100891.0   102089.0      
  12.012     48.7332   4.2611    -36.82      -68.8       243.53      117.25       105.2         0.037646    102723.0   102728.0      
  29.0642    34.4502   3.9096    -219.1      73.26       545.97      115.92       227.4         0.048814    2438.0     103323.0      
  80.3758    40.3019   3.1204    -299.86     -303.72     -703.73     318.65       178.3         0.0047163   107610.0   104297.0      
  50.9004    17.4399   0.9545    285.92      882.36      -325.48     87.356       98.1          0.020678    105116.0   104453.0      
  68.2681    39.4069   4.1626    -319.91     76.4        98.4        29.232       233.6         0.0246      117605.0   105305.0      
  58.0031    20.6103   4.2886    -206.21     475.84      260.77      105.37       195.8         0.07508     107805.0   106615.0      
  85.7645    24.1546   0.8566    398.56      150.44      188.74      270.36       118.1         0.039083    104145.0   106641.0      
  70.8331    34.1837   1.5569    -732.51     551.01      99.86       387.55       179.0         0.005941    107530.0   107144.0      
  96.8632    40.5812   5.0797    392.88      7.53        429.69      217.13       170.6         0.034059    107623.0   108825.0      
  59.7746    42.8268   4.4702    -103.17     -562.21     -86.24      56.489       178.8         0.031717    113398.0   108898.0      
  61.4856    44.3386   4.0238    -284.94     -522.58     86.89       310.12       126.2         0.039798    105358.0   110161.0      
  51.6329    40.6307   6.7961    -147.85     -349.37     161.1       366.1        165.9         0.083234    104982.0   111753.0      
  90.8283    22.6672   4.8814    -21.72      520.75      -179.98     13.653       135.3         0.1155      114837.0   112020.0      
  56.5654    38.9297   5.8062    727.74      123.05      5.65        36.889       139.6         0.036697    109647.0   113766.0      
  97.1528    20.5984   6.546     426.51      542.21      41.76       52.459       199.0         0.090572    112373.0   113966.0      
  61.7093    42.8389   5.4582    -508.18     -552.63     -191.27     150.28       205.8         0.048044    120770.0   114643.0      
  88.3469    46.344    5.2703    -236.6      -144.21     -152.58     190.57       134.9         0.017572    111810.0   114660.0      
  73.1985    4.7562    8.3945    -12.43      395.28      261.87      258.95       112.5         0.047615    113869.0   116433.0      
  57.7904    21.475    9.9928    90.8        491.54      118.72      76.889       206.8         0.044852    116087.0   116980.0      
  58.3438    39.4681   5.3837    101.96      -351.55     -580.56     327.17       142.3         0.031336    110913.0   117207.0      
  83.7902    44.4018   6.3972    108.75      -180.32     59.55       111.84       197.7         0.058283    118970.0   117231.0      
  59.9705    25.8486   7.7334    -249.0      377.04      42.35       37.182       214.6         0.079081    113219.0   117918.0      
  59.0628    24.5097   8.2916    271.97      451.0       -96.17      146.24       249.3         0.045841    116615.0   118333.0      
  65.5562    34.8412   1.7017    -723.53     711.15      37.71       223.18       122.4         0.025916    119314.0   118862.0      
  91.9296    41.2048   9.9742    114.88      -85.84      -61.18      184.94       221.0         0.1118      118941.0   118927.0      
  59.2334    40.0175   5.4866    -48.41      -948.52     -192.73     222.8        133.2         0.049422    120735.0   119406.0      
  88.8368    39.4633   8.21      -193.61     -47.65      -254.78     205.37       99.55         0.022434    121180.0   121650.0      
  69.323     49.9757   8.341     -95.68      -380.05     -59.36      52.6         163.2         0.141       119460.0   122268.0      
  77.3376    34.0037   6.4415    -19.12      135.15      -367.57     189.7        107.9         0.056697    116670.0   123600.0      
  57.4944    37.5313   6.5008    523.9       546.48      -766.34     94.469       76.75         0.049361    124548.0   124094.0      
  89.5696    41.6783   9.4373    31.33       -19.48      -491.74     129.93       109.8         0.017071    130446.0   128297.0      
  89.9954    41.7076   10.5942   558.68      -716.29     -439.62     49.148       96.0          0.016669    130502.0   128808.0      
  59.212     20.121    13.8789   -610.09     159.54      -455.3      130.51       172.8         0.082611    123951.0   129916.0      
  78.8829    30.9954   10.6651   212.32      -209.84     -429.76     76.126       87.21         0.027859    125481.0   130394.0      
  97.6795    20.9294   14.9106   452.28      710.2       155.79      29.761       79.44         0.079522    132804.0   131505.0      
  98.4816    42.7032   14.531    80.27       -273.98     -199.73     397.84       187.5         0.1133      131347.0   132204.0      
  54.6986    37.1219   11.4821   -37.75      -161.14     -651.49     153.48       290.3         0.087629    134834.0   133462.0      
  56.5456    19.6617   14.0335   151.31      -20.65      462.61      293.59       206.8         0.016251    123010.0   133709.0      
  87.5931    42.502    10.8947   519.11      -18.53      6.44        65.754       189.8         0.1184      128762.0   134424.0      
  51.1081    34.705    13.3887   24.44       500.18      -24.12      221.19       137.3         0.042083    140573.0   134772.0      
  70.3993    13.8031   17.2317   -492.81     264.3       99.16       92.268       216.1         0.044715    137670.0   136341.0      
  97.5224    20.9853   15.0732   126.49      952.89      -143.02     474.15       122.8         0.030657    127629.0   136825.0      
  61.6559    15.3906   21.0653   261.97      -230.44     74.26       176.43       178.2         0.1029      139525.0   137221.0      
  50.3893    37.9632   12.5742   -194.47     475.25      -161.42     181.36       107.8         0.032367    141967.0   137437.0      
  55.8028    36.8866   14.2185   359.46      -477.32     -604.67     63.264       134.2         0.044833    146304.0   141982.0      
  59.2258    37.7928   14.4484   -306.79     -19.34      -464.91     43.981       162.3         0.122       138310.0   141992.0      
  76.2777    47.8291   16.8608   344.94      62.17       -788.24     56.225       78.63         0.08562     136619.0   142081.0      
  69.3307    45.1603   19.4464   -363.57     -133.66     -93.15      387.15       256.1         0.076922    143388.0   145065.0      
  50.6425    49.4037   24.2528   -426.87     -313.72     383.57      141.24       101.3         0.027499    148147.0   145503.0      
  63.3509    2.4897    24.4654   -107.19     68.6        -38.11      60.048       184.0         0.063951    146455.0   147334.0      
